kode_univ,nama_univ,kode_prodi,program_studi,jenjang,daya_tampung_2025,peminat_2024,jenis_portofolio
2472,POLITEKNIK NEGERI JEMBER,24722010,BUDIDAYA TANAMAN PERKEBUNAN,Sarjana Terapan,36,97,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722011,TEKNOLOGI REKAYASA PANGAN,Sarjana Terapan,48,182,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722012,PENGELOLAAN PERKEBUNAN KOPI,Sarjana Terapan,24,23,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722013,TEKNOLOGI REKAYASA MEKATRONIKA,Sarjana Terapan,48,56,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722014,PSDKU TEKNIK INFORMATIKA KAB. NGANJUK,Sarjana Terapan,36,49,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722015,TEKNOLOGI PAKAN TERNAK,Sarjana Terapan,36,67,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722016,PSDKU MANAJEMEN AGROINDUSTRI KAB. SIDOARJO,Sarjana Terapan,24,28,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722017,PSDKU TEKNIK INFORMATIKA KAB. SIDOARJO,Sarjana Terapan,36,56,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722018,PROMOSI KESEHATAN,Sarjana Terapan,48,149,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722019,BISNIS DIGITAL,Sarjana Terapan,48,222,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722020,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,60,282,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722021,MANAJEMEN PEMASARAN INTERNASIONAL,Sarjana Terapan,60,220,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722022,DESTINASI PARIWISATA,Sarjana Terapan,48,181,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722033,PSDKU MANAJEMEN AGRIBISNIS KAB. NGAWI,Sarjana Terapan,24,23,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722034,PSDKU MANAJEMEN INFORMASI KESEHATAN KAB. NGAWI,Sarjana Terapan,24,51,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722035,PRODUKSI MEDIA KAMPUS BONDOWOSO,Sarjana Terapan,24,25,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24722036,PSDKU TEKNOLOGI REKAYASA PERANGKAT LUNAK KAB. SABU RAIJUA,Sarjana Terapan,24,,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24723023,MANAJEMEN AGRIBISNIS,Diploma Tiga,48,464,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24723024,PRODUKSI TANAMAN HORTIKULTURA,Diploma Tiga,24,75,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24723025,PRODUKSI TANAMAN PERKEBUNAN,Diploma Tiga,24,137,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24723026,TEKNOLOGI INDUSTRI PANGAN,Diploma Tiga,48,438,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24723027,BAHASA INGGRIS,Diploma Tiga,36,215,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24723028,PRODUKSI TERNAK,Diploma Tiga,36,167,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24723029,MANAJEMEN INFORMATIKA,Diploma Tiga,60,380,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24723030,MANAJEMEN AGRIBISNIS (KAMPUS KAB. NGANJUK),Diploma Tiga,24,60,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24723031,KETEKNIKAN PERTANIAN,Diploma Tiga,36,176,Tidak Ada
2472,POLITEKNIK NEGERI JEMBER,24723032,TEKNIK KOMPUTER,Diploma Tiga,60,395,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24732001,PERKERETAAPIAN,Sarjana Terapan,48,1052,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24732006,AKUNTANSI PERPAJAKAN,Sarjana Terapan,48,370,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24732009,TEKNOLOGI REKAYASA OTOMOTIF,Sarjana Terapan,48,82,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24732010,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,24,105,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24732011,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,36,139,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24732012,PEMASARAN DIGITAL,Sarjana Terapan,24,138,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24732013,TEKNOLOGI REKAYASA ELEKTRONIKA,Sarjana Terapan,24,29,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24732014,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,24,,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24732015,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,Sarjana Terapan,24,,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24733002,AKUNTANSI,Diploma Tiga,48,305,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24733003,TEKNOLOGI INFORMASI,Diploma Tiga,48,325,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24733004,TEKNIK KOMPUTER KONTROL,Diploma Tiga,48,105,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24733005,BAHASA INGGRIS,Diploma Tiga,36,137,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24733007,TEKNIK LISTRIK,Diploma Tiga,48,148,Tidak Ada
2473,POLITEKNIK NEGERI MADIUN,24733008,ADMINISTRASI BISNIS,Diploma Tiga,48,619,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742001,TEKNIK JARINGAN TELEKOMUNIKASI DIGITAL,Sarjana Terapan,61,302,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742002,MANAJEMEN REKAYASA KONSTRUKSI,Sarjana Terapan,52,342,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742003,SISTEM KELISTRIKAN,Sarjana Terapan,48,186,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742004,TEKNIK ELEKTRONIKA,Sarjana Terapan,68,489,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742005,TEKNIK INFORMATIKA,Sarjana Terapan,96,1740,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742006,TEKNOLOGI KIMIA INDUSTRI,Sarjana Terapan,60,662,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742007,TEKNIK MESIN PRODUKSI DAN PERAWATAN,Sarjana Terapan,60,567,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742008,TEKNIK OTOMOTIF ELEKTRONIK,Sarjana Terapan,48,159,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742009,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,21,216,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742010,TEKNIK ELEKTRONIKA (PSDKU KEDIRI),Sarjana Terapan,24,108,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742011,TEKNIK MESIN PRODUKSI DAN PERAWATAN (PSDKU KEDIRI),Sarjana Terapan,36,119,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742012,TEKNOLOGI REKAYASA OTOMOTIF (PSDKU LUMAJANG),Sarjana Terapan,24,22,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742013,TEKNIK OTOMOTIF ELEKTRONIK (PSDKU PAMEKASAN),Sarjana Terapan,10,2,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742014,AKUNTANSI MANAJEMEN,Sarjana Terapan,96,1224,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742015,KEUANGAN,Sarjana Terapan,36,393,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742016,MANAJEMEN PEMASARAN,Sarjana Terapan,84,990,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742017,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,Sarjana Terapan,36,451,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742018,PENGELOLAAN ARSIP DAN REKAMAN INFORMASI,Sarjana Terapan,24,290,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742019,USAHA PERJALANAN WISATA,Sarjana Terapan,24,298,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742020,KEUANGAN (PSDKU KEDIRI),Sarjana Terapan,36,251,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742021,AKUNTANSI MANAJEMEN (PSDKU PAMEKASAN),Sarjana Terapan,10,13,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742035,SISTEM INFORMASI BISNIS,Sarjana Terapan,72,706,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24742039,BAHASA INGGRIS UNTUK INDUSTRI PARIWISATA,Sarjana Terapan,24,226,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743022,TEKNOLOGI PERTAMBANGAN,Diploma Tiga,32,1540,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743023,TEKNIK KIMIA,Diploma Tiga,48,773,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743024,"TEKNOLOGI KONSTRUKSI JALAN, JEMBATAN, DAN BANGUNAN AIR",Diploma Tiga,32,352,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743025,TEKNOLOGI SIPIL (KAMPUS KAB LUMAJANG),Diploma Tiga,32,48,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743026,TEKNOLOGI INFORMASI (KAMPUS KAB LUMAJANG),Diploma Tiga,36,107,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743027,TEKNIK LISTRIK,Diploma Tiga,40,293,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743028,"AKUNTANSI, KAMPUS KEDIRI",Diploma Tiga,60,337,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743029,"TEKNIK MESIN, KAMPUS KEDIRI",Diploma Tiga,52,185,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743030,MANAJEMEN INFORMATIKA (KAMPUS KAB PAMEKASAN),Diploma Tiga,10,43,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743031,AKUNTANSI (KAMPUS KAB LUMAJANG),Diploma Tiga,36,56,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743032,ADMINISTRASI BISNIS,Diploma Tiga,72,2475,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743033,AKUNTANSI,Diploma Tiga,60,1247,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743034,"MANAJEMEN INFORMATIKA, KAMPUS KEDIRI",Diploma Tiga,60,463,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743036,TEKNIK MESIN,Diploma Tiga,84,1000,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743037,TEKNIK SIPIL,Diploma Tiga,32,1361,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743038,TEKNIK ELEKTRONIKA,Diploma Tiga,59,518,Tidak Ada
2474,POLITEKNIK NEGERI MALANG,24743041,TEKNIK TELEKOMUNIKASI,Diploma Tiga,40,497,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812001,TEKNIK KESELAMATAN DAN KESEHATAN KERJA,Sarjana Terapan,120,1716,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812002,TEKNIK DESAIN DAN MANUFAKTUR,Sarjana Terapan,48,105,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812003,TEKNIK PENGELASAN,Sarjana Terapan,48,303,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812004,TEKNIK PERPIPAAN,Sarjana Terapan,60,147,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812005,TEKNIK OTOMASI,Sarjana Terapan,60,148,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812006,TEKNIK PENGOLAHAN LIMBAH,Sarjana Terapan,60,250,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812008,TEKNIK PERANCANGAN DAN KONSTRUKSI KAPAL,Sarjana Terapan,48,208,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812009,TEKNIK PERMESINAN KAPAL,Sarjana Terapan,48,306,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812010,TEKNIK KELISTRIKAN KAPAL,Sarjana Terapan,48,158,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812011,MANAJEMEN BISNIS,Sarjana Terapan,96,843,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812016,TEKNOLOGI REKAYASA ENERGI BERKELANJUTAN,Sarjana Terapan,24,62,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24812017,TEKNOLOGI REKAYASA KONSTRUKSI PERKAPALAN,Sarjana Terapan,24,36,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24813012,TEKNIK KELISTRIKAN KAPAL,Diploma Tiga,36,252,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24813013,TEKNIK PERMESINAN KAPAL,Diploma Tiga,36,529,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24813014,TEKNIK PERANCANGAN DAN KONSTRUKSI KAPAL,Diploma Tiga,36,535,Tidak Ada
2481,POLITEKNIK PERKAPALAN NEGERI SURABAYA,24813015,TEKNIK BANGUNAN KAPAL,Diploma Tiga,36,265,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822001,TEKNIK ELEKTRONIKA,Sarjana Terapan,60,488,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822002,TEKNIK TELEKOMUNIKASI,Sarjana Terapan,48,320,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822003,TEKNIK ELEKTRO INDUSTRI,Sarjana Terapan,48,546,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822004,TEKNIK INFORMATIKA,Sarjana Terapan,48,1324,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822005,TEKNIK KOMPUTER,Sarjana Terapan,48,374,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822006,TEKNIK MEKATRONIKA,Sarjana Terapan,48,243,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822007,SISTEM PEMBANGKIT ENERGI,Sarjana Terapan,48,132,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822008,TEKNOLOGI GAME,Sarjana Terapan,48,329,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822009,TEKNOLOGI REKAYASA INTERNET,Sarjana Terapan,36,136,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822010,TEKNOLOGI REKAYASA MULTIMEDIA,Sarjana Terapan,36,289,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24822011,SAINS DATA TERAPAN,Sarjana Terapan,36,450,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823012,TEKNOLOGI MULTIMEDIA BROADCASTING (KAMPUS KAB LAMONGAN),Diploma Tiga,12,68,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823013,TEKNIK ELEKTRO INDUSTRI,Diploma Tiga,24,864,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823015,TEKNIK INFORMATIKA (KAMPUS KAB SUMENEP),Diploma Tiga,12,14,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823016,TEKNIK ELEKTRONIKA,Diploma Tiga,24,585,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823017,TEKNOLOGI MULTIMEDIA BROADCASTING (KAMPUS KAB. SUMENEP),Diploma Tiga,12,18,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823018,TEKNIK INFORMATIKA (KAMPUS KAB LAMONGAN),Diploma Tiga,24,146,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823019,TEKNOLOGI MULTIMEDIA DAN BROADCASTING,Diploma Tiga,24,709,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823020,TEKNIK INFORMATIKA,Diploma Tiga,24,1765,Tidak Ada
2482,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA (PENS),24823021,TEKNIK TELEKOMUNIKASI,Diploma Tiga,24,524,Tidak Ada
2483,POLITEKNIK NEGERI MADURA,24832005,TEKNOLOGI REKAYASA KESELAMATAN,Sarjana Terapan,28,31,Tidak Ada
2483,POLITEKNIK NEGERI MADURA,24832006,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,12,9,Tidak Ada
2483,POLITEKNIK NEGERI MADURA,24832007,PROMOSI KESEHATAN,Sarjana Terapan,28,76,Tidak Ada
2483,POLITEKNIK NEGERI MADURA,24833001,TEKNIK MESIN ALAT BERAT,Diploma Tiga,28,48,Tidak Ada
2483,POLITEKNIK NEGERI MADURA,24833002,TEKNIK LISTRIK INDUSTRI,Diploma Tiga,24,41,Tidak Ada
2483,POLITEKNIK NEGERI MADURA,24833003,TEKNIK BANGUNAN KAPAL,Diploma Tiga,24,21,Tidak Ada
2483,POLITEKNIK NEGERI MADURA,24833004,KEPERAWATAN,Diploma Tiga,60,291,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152001,PERENCANAAN PERUMAHAN & PEMUKIMAN,Sarjana Terapan,69,122,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152002,TEKNIK MESIN,Sarjana Terapan,41,157,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152003,MANAJEMEN PERKEBUNAN,Sarjana Terapan,40,128,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152004,BUDIDAYA TANAMAN PERKEBUNAN,Sarjana Terapan,27,82,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152005,DESAIN KAWASAN BINAAN,Sarjana Terapan,27,19,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152006,ARSITEKTUR BANGUNAN GEDUNG,Sarjana Terapan,41,96,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152007,ADMINISTRASI NEGARA,Sarjana Terapan,81,982,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152008,ADMINISTRASI BISNIS OTOMOTIF,Sarjana Terapan,41,77,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152009,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,94,284,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152013,PENGOLAHAN HASIL PERKEBUNAN TERPADU,Sarjana Terapan,54,60,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152027,TEKNOLOGI REKAYASA SISTEM ELEKTRONIKA,Sarjana Terapan,37,85,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152028,PENGELOLAAN USAHA REKREASI,Sarjana Terapan,27,36,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152029,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,27,45,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152032,AKUNTANSI SEKTOR PUBLIK (KAMPUS KAB.SUKAMARA),Sarjana Terapan,27,2,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152033,PENGOLAHAN DAN PENYIMPANAN HASIL PERIKANAN,Sarjana Terapan,26,19,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152034,AKUNTANSI PERPAJAKAN,Sarjana Terapan,31,361,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25152035,PERBANKAN DAN KEUANGAN DIGITAL,Sarjana Terapan,31,223,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153010,BUDIDAYA PERIKANAN,Diploma Tiga,33,62,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153011,TEKNOLOGI BUDIDAYA PERIKANAN K. KAB. KAPUAS HULU,Diploma Tiga,22,7,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153012,PENGELOLAAN HASIL PERKEBUNAN (KAMPUS KAB. SANGGAU),Diploma Tiga,27,21,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153014,TEKNIK INFORMATIKA,Diploma Tiga,68,698,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153015,TEKNIK LISTRIK,Diploma Tiga,36,102,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153016,ADMINISTRASI BISNIS,Diploma Tiga,82,1001,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153017,TEKNIK MESIN,Diploma Tiga,41,140,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153018,ARSITEKTUR,Diploma Tiga,54,146,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153019,AKUNTANSI (KAMPUS KAB. SANGGAU),Diploma Tiga,40,23,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153020,AKUNTANSI,Diploma Tiga,95,610,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153021,TEKNIK SIPIL,Diploma Tiga,68,414,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153022,TEKNIK SIPIL K. KAB. KAPUAS HULU,Diploma Tiga,41,12,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153023,"TEKNOLOGI PENGOLAHAN HASIL PERKEBUNAN K, KAB KAPUAS HULU",Diploma Tiga,27,11,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153025,TEKNOLOGI PENANGKAPAN IKAN,Diploma Tiga,22,10,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153026,TEKNOLOGI MESIN (KAMPUS KAB. SANGGAU),Diploma Tiga,14,3,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153030,BUDI DAYA IKAN (KAMPUS KAB.SUKAMARA),Diploma Tiga,23,1,Tidak Ada
2515,POLITEKNIK NEGERI PONTIANAK,25153031,TEKNOLOGI INFORMASI (KAMPUS KAB.SUKAMARA),Diploma Tiga,18,11,Tidak Ada
2516,POLITEKNIK NEGERI KETAPANG,25162001,TEKNOLOGI PRODUKSI TANAMAN PERKEBUNAN,Sarjana Terapan,40,44,Tidak Ada
2516,POLITEKNIK NEGERI KETAPANG,25162002,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,40,48,Tidak Ada
2516,POLITEKNIK NEGERI KETAPANG,25162009,MANAJEMEN AGRIBISNIS,Sarjana Terapan,40,,Tidak Ada
2516,POLITEKNIK NEGERI KETAPANG,25163003,TEKNOLOGI HASIL PERKEBUNAN,Diploma Tiga,40,34,Tidak Ada
2516,POLITEKNIK NEGERI KETAPANG,25163004,PEMELIHARAAN MESIN,Diploma Tiga,40,16,Tidak Ada
2516,POLITEKNIK NEGERI KETAPANG,25163005,TEKNOLOGI LISTRIK,Diploma Tiga,40,29,Tidak Ada
2516,POLITEKNIK NEGERI KETAPANG,25163006,TEKNOLOGI PERTAMBANGAN,Diploma Tiga,40,65,Tidak Ada
2516,POLITEKNIK NEGERI KETAPANG,25163007,TEKNOLOGI INFORMASI,Diploma Tiga,40,98,Tidak Ada
2516,POLITEKNIK NEGERI KETAPANG,25163008,AGROINDUSTRI,Diploma Tiga,40,28,Tidak Ada
2517,POLITEKNIK NEGERI SAMBAS,25172001,AGROINDUSTRI PANGAN,Sarjana Terapan,45,61,Tidak Ada
2517,POLITEKNIK NEGERI SAMBAS,25172002,TEKNIK MULTIMEDIA,Sarjana Terapan,45,123,Tidak Ada
2517,POLITEKNIK NEGERI SAMBAS,25172003,TEKNIK MESIN PERTANIAN,Sarjana Terapan,25,20,Tidak Ada
2517,POLITEKNIK NEGERI SAMBAS,25172004,AGRIBISNIS PERIKANAN DAN KELAUTAN,Sarjana Terapan,30,27,Tidak Ada
2517,POLITEKNIK NEGERI SAMBAS,25172005,MANAJEMEN BISNIS PARIWISATA,Sarjana Terapan,45,109,Tidak Ada
2517,POLITEKNIK NEGERI SAMBAS,25172006,AKUNTANSI KEUANGAN PERUSAHAAN,Sarjana Terapan,45,155,Tidak Ada
2517,POLITEKNIK NEGERI SAMBAS,25172010,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,45,48,Tidak Ada
2517,POLITEKNIK NEGERI SAMBAS,25172011,PENGELOLAAN PERKEBUNAN,Sarjana Terapan,30,,Tidak Ada
2517,POLITEKNIK NEGERI SAMBAS,25173007,AGROBISNIS,Diploma Tiga,33,73,Tidak Ada
2517,POLITEKNIK NEGERI SAMBAS,25173008,MANAJEMEN INFORMATIKA,Diploma Tiga,45,143,Tidak Ada
2517,POLITEKNIK NEGERI SAMBAS,25173009,TEKNIK MESIN,Diploma Tiga,30,39,Tidak Ada
2536,POLITEKNIK NEGERI BANJARMASIN,25362001,TEKNIK BANGUNAN RAWA,Sarjana Terapan,30,18,Tidak Ada
2536,POLITEKNIK NEGERI BANJARMASIN,25362002,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,30,40,Tidak Ada
2536,POLITEKNIK NEGERI BANJARMASIN,25362003,TEKNOLOGI REKAYASA PEMBANGKIT ENERGI,Sarjana Terapan,30,20,Tidak Ada
2536,POLITEKNIK NEGERI BANJARMASIN,25362004,SISTEM INFORMASI KOTA CERDAS,Sarjana Terapan,30,70,Tidak Ada
2536,POLITEKNIK NEGERI BANJARMASIN,25362005,AKUNTANSI LEMBAGA KEUANGAN SYARIAH,Sarjana Terapan,30,130,Tidak Ada
2536,POLITEKNIK NEGERI BANJARMASIN,25362006,BISNIS DIGITAL,Sarjana Terapan,60,227,Tidak Ada
2536,POLITEKNIK NEGERI BANJARMASIN,25362007,TEKNOLOGI REKAYASA GEOMATIKA DAN SURVEI,Sarjana Terapan,30,29,Tidak Ada
2536,POLITEKNIK NEGERI BANJARMASIN,25362013,TEKNOLOGI REKAYASA OTOMOTIF,Sarjana Terapan,45,33,Tidak Ada
2536,POLITEKNIK NEGERI BANJARMASIN,25362020,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,15,4,Tidak Ada
2536,POLITEKNIK NEGERI BANJARMASIN,25363008,KOMPUTERISASI AKUNTANSI,Diploma Tiga,30,31,Tidak Ada
2536,POLITEKNIK NEGERI BANJARMASIN,25363009,TEKNIK LISTRIK,Diploma Tiga,60,51,Tidak Ada
2536,POLITEKNIK NEGERI BANJARMASIN,25363010,MANAJEMEN INFORMATIKA,Diploma Tiga,75,183,Tidak Ada
